commit_hash,package_name,pname,version,fetcher,nixpkgs_target_bump
bd8004d72646c60d8e315e0ec34dc6d7e7821408,miro,miro,0.6.2,"fetchFromGitHub {
    owner = ""vincent-uden"";
    repo = ""miro"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-znrbAufYM+YIPm0oSZ8i4vHHrhlgSQWMzKfqdF8qaow="";
  }",cb82756ecc37fa623f8cf3e88854f9bf7f64af93
c630f97390d65bcf25e61347f08ad9f1017352de,standard-sndhdr,standard-sndhdr,3.13.0,"fetchFromGitHub {
    owner = ""youknowone"";
    repo = ""python-deadlib"";
    tag = ""v${version}"";
    hash = ""sha256-vhGFTd1yXL4Frqli5D1GwOatwByDjvcP8sxgkdu6Jqg="";
  }",cb82756ecc37fa623f8cf3e88854f9bf7f64af93
8a9fa0f5e3d37ec8330d175bdf384949ffff69b7,iocaine,iocaine,2.5.1,"fetchFromGitea {
    domain = ""git.madhouse-project.org"";
    owner = ""iocaine"";
    repo = ""iocaine"";
    tag = ""iocaine-${version}"";
    hash = ""sha256-213QLpGBKSsT9r8O27PyMom5+OGPz0VtRBevxswISZA="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
9e871d5514aaeede9e56602f339503c265d76769,libtatsu,libtatsu,1.0.5,"fetchFromGitHub {
    owner = ""libimobiledevice"";
    repo = ""libtatsu"";
    tag = finalAttrs.version;
    hash = ""sha256-vf4xBTTGDJCTj4TMLOhojjAfzSbkx+ogGBnf+UeumG0="";
  }",63bdb5d90fa2fa11c42f9716ad1e23565613b07c
beceaec1c1046bfdcf215dbaada17d5ec9183e02,icesprog,icesprog,1.1b,"fetchFromGitHub {
    owner = ""wuxx"";
    repo = ""icesugar"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-LGmT+GEZvo0oxmr2kMfSztutnguPpNt2QJfVyBJo82w="";
  }",63bdb5d90fa2fa11c42f9716ad1e23565613b07c
2f6877f8ea8d9a81978ec5509f234adb00995204,prometheus-qbittorrent-exporter,prometheus-qbittorrent-exporter,1.12.1,"fetchFromGitHub {
    owner = ""martabal"";
    repo = ""qbittorrent-exporter"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-9J4nGG52M7SSeXigLBJK/dqXRvSpPqOGRJ8BQx7+1eU="";
  }",2dad7af78a183b6c486702c18af8a9544f298377
65e83db1d8cdad1b711805e89790d6475432d780,uhashring,uhashring,2.4,"fetchFromGitHub {
    owner = ""ultrabug"";
    repo = ""uhashring"";
    tag = version;
    hash = ""sha256-6zNPExbcwTUne0lT8V6xp2Gf6J1VgG7Q93qizVOAc+k="";
  }",3cbe716e2346710d6e1f7c559363d14e11c32a43
fe1ba330ead05a62a8758af0604b0fb4cfd7b7cb,frozen-containers,frozen-containers,1.2.0-unstable-2025-07-29,"fetchFromGitHub {
    owner = ""serge-sans-paille"";
    repo = ""frozen"";
    rev = ""61dce5ae18ca59931e27675c468e64118aba8744"";
    hash = ""sha256-zIczBSRDWjX9hcmYWYkbWY3NAAQwQtKhMTeHlYp4BKk="";
  }",3cbe716e2346710d6e1f7c559363d14e11c32a43
5a4698d5c7875f9afcfc0ee6627ef96142f2e0f5,prometheus-tailscale-exporter,tailscale-exporter,0.2.5,"fetchFromGitHub {
    owner = ""adinhodovic"";
    repo = ""tailscale-exporter"";
    tag = version;
    hash = ""sha256-6iQtGfQsXVmwFaSA7B1AG+kbtSyKVWFbEld1lMb0DnE="";
  }",34761aab73dd38c9b61f92838c9055a96e46593c
e48e6e0d6af4d3fc61afcd611754c61699f330ac,pyopen-wakeword,pyopen-wakeword,1.0.1,"fetchFromGitHub {
    owner = ""rhasspy"";
    repo = ""pyopen-wakeword"";
    tag = ""v${version}"";
    hash = ""sha256-LJ0pHP4nsTx3GPuWUwOwNuXR9tUKABqSHnLSvMlfm1Y="";
  }",3cbe716e2346710d6e1f7c559363d14e11c32a43
fb143d900a59d0b229eba54acf57bf8134971ee5,utitools,utitools,0.4.0,"fetchFromGitHub {
    owner = ""RhetTbull"";
    repo = ""utitools"";
    tag = ""v${version}"";
    hash = ""sha256-oI+a+sc9+qi7aFP0dLINAQekib/9pZm10A5jhVIHWvo="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
94d2bea2af56f82675d243e4313fe8cbd3f6ae6a,tocaia,tocaia,0.9.0,"fetchFromGitHub {
    owner = ""manipuladordedados"";
    repo = ""tocaia"";
    tag = finalAttrs.version;
    hash = ""sha256-Np+Awn5KGoAbeoUEkcAeVwnNCqI2Iy+19Zj1RkNfgXU="";
  }",3cbe716e2346710d6e1f7c559363d14e11c32a43
9db770b448880aef731adfe9d42b337eaa39fc72,gocheat,gocheat,0.1.1,"fetchFromGitHub {
    owner = ""Achno"";
    repo = ""gocheat"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-9Xw1GVfqk0Se8pLx3vzqR+f9GgX4LDo/H3iq1fzoTRs="";
  }",3cbe716e2346710d6e1f7c559363d14e11c32a43
66375ddb4f9638de1b3b2ef272306cd3ef1616ea,hatch-sphinx,hatch-sphinx,0.0.4,"fetchFromGitHub {
    owner = ""llimeht"";
    repo = ""hatch-sphinx"";
    tag = ""v${version}"";
    hash = ""sha256-8g0UkDMf05CVd2VbnV30pZpQ9chJhCkKfci7zmcIOoQ="";
  }",3cbe716e2346710d6e1f7c559363d14e11c32a43
85753a26c56db7025b66db2a8058b305a15e7943,columnize,columnize,0.3.11,"fetchFromGitHub {
    owner = ""rocky"";
    repo = ""pycolumnize"";
    tag = ""3.11"";
    hash = ""sha256-YJEIujoRpLvUM4H4CB1nEJaYStFOSVKIGzchnptlt7M="";
  }",3cbe716e2346710d6e1f7c559363d14e11c32a43
c981be7e0c7586d44c6f6e48fd0228227c1a11be,farith,farith,0.1,"fetchFromGitLab {
    domain = ""git.frama-c.com"";
    owner = ""pub"";
    repo = ""farith"";
    tag = version;
    hash = ""sha256-9TGKeL3DXKEf2RLpkjOTC8aDQeLKSM9QUIiSkFCQW+8="";
  }",3cbe716e2346710d6e1f7c559363d14e11c32a43
83cec4293d4a34e77cb254c8f1fd5ca389b65675,mio,mio,unstable-2023-03-03,"fetchFromGitHub {
    owner = ""vimpunk"";
    repo = ""mio"";
    rev = ""8b6b7d878c89e81614d05edca7936de41ccdd2da"";
    hash = ""sha256-j/wbjyI2v/BsFz2RKi8ZxMKuT+7o5uI4I4yIkUran7I="";
  }",3cbe716e2346710d6e1f7c559363d14e11c32a43
c22b76d760241df91b720207478f11e5739b3c4d,ubase,ubase,0.20,"fetchFromGitHub {
    owner = ""sanette"";
    repo = ""ubase"";
    tag = version;
    sha256 = ""sha256-zmYjWEk0r1h87RczCJu2tYlS79F/pAiBt16BplPmA7c="";
  }",c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec
0c594d355cba053efc1323814a373d59457f0ff0,legendsbrowser2,legendsbrowser2,2.0.10,"fetchFromGitHub {
    owner = ""robertjanetzko"";
    repo = ""LegendsBrowser2"";
    tag = finalAttrs.version;
    hash = ""sha256-wttBw3AKHkPCgoxnaxI8IZSPuw2xLoCK/9joAYFWPM8="";
  }",3cbe716e2346710d6e1f7c559363d14e11c32a43
697e7ab1544452edb961ab56bb72fcca5a882766,rumdl,rumdl,0.0.156,"fetchFromGitHub {
    owner = ""rvben"";
    repo = ""rumdl"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-yHOfrX3iOq1oGwHtHchMyQblqLXreoUKLBTpxxh2FEE="";
  }",e57b3b16ad8758fd681511a078f35c416a8cc939
75db06847d30bf45e5247ca43368e06b84e034dd,noxdir,noxdir,0.9.0,"fetchFromGitHub {
    owner = ""crumbyte"";
    repo = ""noxdir"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-sy94J+97fxg0t/GTSLzJQMDcQtOCQeo8TCTT8G4p6wY="";
  }",35f590344ff791e6b1d6d6b8f3523467c9217caf
6287acfde9bcdfb565287d32a17dd63a30ab033f,bc-mbedtls,mbedtls,3.6.1-unstable-2025-08-11,"fetchFromGitLab {
    inherit rev;

    domain = ""gitlab.linphone.org"";
    group = ""BC"";
    owner = ""public/external"";
    repo = ""mbedtls"";
    sha256 = ""sha256-jQpRn2F21sPKKAiaqsUvaKyuR80AnedG/hAyiNamKjc="";
    fetchSubmodules = true;
  }",35f590344ff791e6b1d6d6b8f3523467c9217caf
8f504d1eaea986d9db2197b2e2dbbb4c50b9883c,fortitude,fortitude,0.7.5-unstable-2025-10-14,"fetchFromGitHub {
    owner = ""PlasmaFAIR"";
    repo = ""fortitude"";
    rev = ""ca65546d69947500eeb37a2bbc58151012ab40d9"";
    hash = ""sha256-PKOPQnVQbvqEoCPO9K3ofajbcId83uLbma6R9RiBzys="";
  }",2ea123939c5cb71d2761896c27e475aeab266364
999175c168950edf026630e9cbff92e7d2a81524,xdgcpp,xdgcpp,0-unstable-2024-05-26,"fetchFromGitHub {
    owner = ""Grumbel"";
    repo = ""xdgcpp"";
    rev = ""e2c40c081e2ee2d315d1d0b3ae5981d5fd77260e"";
    sha256 = ""sha256-eujYRUw8UpDFgEvjHUPsJ/QJN+A+hzcebfgteM9kvXM="";
  }",362791944032cb532aabbeed7887a441496d5e6e
64a83be1b4a14f70cec9073f02e6ee62cd059053,sslpsk-pmd3,sslpsk-pmd3,1.0.3,"fetchFromGitHub {
    owner = ""doronz88"";
    repo = ""sslpsk-pmd3"";
    tag = ""v${version}"";
    hash = ""sha256-ZOPrMZhtHIpE7QMEYGti+ZjqVv93jzb74rG5Fwhjgyw="";
  }",2ea123939c5cb71d2761896c27e475aeab266364
d6fad593914f7424d8705ec020c2773938589685,python-pcapng,python-pcapng,2.1.1,"fetchFromGitHub {
    owner = ""rshk"";
    repo = ""python-pcapng"";
    tag = version;
    hash = ""sha256-uyoutb4Hk2Wd3z7UopNxauMLGdYVOAhDNzRKclSr7No="";
  }",2ea123939c5cb71d2761896c27e475aeab266364
1215f612c0c002ba56b041abe7654230b2097615,pykdebugparser,pykdebugparser,1.2.7,"fetchFromGitHub {
    owner = ""matan1008"";
    repo = ""pykdebugparser"";
    tag = ""v${version}"";
    hash = ""sha256-V6WyFsPcjiBUJ+Amc3xk0GwdHzwakRizB/dPnSXT6vo="";
  }",2ea123939c5cb71d2761896c27e475aeab266364
c2f120ffa7bf5acdc76def1856730f62e3da798c,developer-disk-image,developer-disk-image,0.2.0,"fetchPypi {
    pname = ""developer_disk_image"";
    inherit version;
    hash = ""sha256-21aLIuwznYtWsprptCAjDq4yL+ab50zZn9Dv+w7y4o8="";
  }",2ea123939c5cb71d2761896c27e475aeab266364
5a361fb495423f0de9aaff428edc4f3d5085da86,la-panic,la-panic,0.5.0,"fetchFromGitLab {
    owner = ""yanivhasbanidev"";
    repo = ""la_panic"";
    tag = version;
    hash = ""sha256-V9VUSp5uvj4jR3oVHdRjvnNDGB1a5bi8elu/ry4jq00="";
  }",2ea123939c5cb71d2761896c27e475aeab266364
7e40f18735a0e0e8fbe66aeed7f92d898cb95e06,pytun-pmd3,pytun-pmd3,3.0.2,"fetchFromGitHub {
    owner = ""doronz88"";
    repo = ""pytun-pmd3"";
    tag = ""v${version}"";
    hash = ""sha256-3x+z+O6isgVRbPK+INfG5nG/+Tb2CWvPHg4TosH91so="";
  }",2ea123939c5cb71d2761896c27e475aeab266364
c8a155163bedb6d8a37e5bd928cf4492f9ef2848,opack2,opack2,0.0.1,"fetchFromGitHub {
    owner = ""doronz88"";
    repo = ""opack2"";
    tag = ""v${version}"";
    hash = ""sha256-7kRR4KOR3Wrya2YE8nL5laXrsnI1lSVZMBEij44J+T0="";
  }",2ea123939c5cb71d2761896c27e475aeab266364
9c85c01642864c598d5d305e9542dc1299da23df,remotezip2,remotezip2,0.0.2,"fetchFromGitHub {
    owner = ""doronz88"";
    repo = ""python-remotezip2"";
    tag = ""v${version}"";
    hash = ""sha256-UyfAoe9pXCGLGPIE2LSLvnIaju+nXt3s7ddGlpmJGUg="";
  }",2ea123939c5cb71d2761896c27e475aeab266364
b962adc324075b29880904f1d74fa4c09135408a,lzfse,lzfse,0.4.2,"fetchFromGitHub {
    owner = ""m1stadev"";
    repo = ""lzfse"";
    tag = ""v${version}"";
    fetchSubmodules = true;
    hash = ""sha256-ER+Hr/WrGCB0uYwsSgB4U8sCPeZ4JlOHoeb5YEGUFFM="";
  }",2ea123939c5cb71d2761896c27e475aeab266364
b06539e405baae820f7386ebaa03731ee15bfcc6,pylzss,pylzss,0.3.8,"fetchFromGitHub {
    owner = ""m1stadev"";
    repo = ""pylzss"";
    tag = ""v${version}"";
    hash = ""sha256-Y0u9rFJWYWyJUVEgpLtQHsXu0JpTgRKxFJHB+B3EFyU="";
  }",2ea123939c5cb71d2761896c27e475aeab266364
d857e97037cc57bb8a78a6d7f41277bb05d68208,inquirer3,inquirer3,0.6.1,"fetchFromGitHub {
    owner = ""guysalt"";
    repo = ""python-inquirer3"";
    tag = ""v${version}"";
    hash = ""sha256-IReJlwVgjTlTlD0xTVWrzQ0ITvCQvPJ86zCmffaoPk4="";
  }",2ea123939c5cb71d2761896c27e475aeab266364
72d1a8aeb004c6eca7389fe8ee788606ffa76cf7,pygnuutils,pygnuutils,0.1.1,"fetchFromGitHub {
    owner = ""matan1008"";
    repo = ""pygnuutils"";
    tag = ""v${version}"";
    hash = ""sha256-RySqq1V6ad3W53Rp/ZweMPnbM7C3RDm3b6KV/FKQyW0="";
  }",2ea123939c5cb71d2761896c27e475aeab266364
ec1de643814972dfb818d513cd75183452392c13,parameter-decorators,parameter-decorators,0.0.2,"fetchFromGitHub {
    owner = ""matan1008"";
    repo = ""parameter-decorators"";
    tag = ""v${version}"";
    hash = ""sha256-ZTgUsBc2ArnRPR4k0Od2A571iFfu+oupCxEqzk2cTUQ="";
  }",2ea123939c5cb71d2761896c27e475aeab266364
a57dccaf8206a10da5578ac75d85669ead787577,gendarme,gendarme,0.3,"fetchFromGitHub {
    owner = ""bensmrs"";
    repo = ""gendarme"";
    tag = version;
    hash = ""sha256-GWWAbYevd74YYRpyUjEI4rtzuXGZPp4Wa4uUqD6D7l8="";
  }",c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec
6216062a32087c21a66e24a80718ff1eec6c8ba8,drat,drat,0.1.3-unstable-2024-01-07,"fetchFromGitHub {
    owner = ""jivanpal"";
    repo = ""drat"";
    rev = ""af573b9e067e8b6cbcc4825946e7e636b30c748f"";
    hash = ""sha256-1NmqG73sP25Uqf7DiSPgt7drONOg9ZkrtCS0tYVjSU0="";
  }",c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec
e25088272415352af572a1a79d775c3a49f429ad,immich-kiosk,immich-kiosk,0.25.0,"fetchFromGitHub {
    owner = ""damongolding"";
    repo = ""immich-kiosk"";
    tag = ""v${version}"";
    hash = ""sha256-p/DP0rTO+1CVtREAIcP43mTd5zeeQaYRM2BlfqCfUm4="";
  }",c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec
fdb77670d937a2b1e2755084b761e72b87e3b320,reflink-copy,reflink-copy,0.3.3,"fetchFromGitHub {
    owner = ""iterative"";
    repo = ""reflink-copy"";
    tag = version;
    hash = ""sha256-HxUAsqV5kjstfBfY/nEGJ3epUVT5WXoTqKerUggKDyo="";
  }",2dad7af78a183b6c486702c18af8a9544f298377
e12e058f03b90373be0ccac06168ee59cc3bb027,hyprmon,hyprmon,0.0.12,"fetchFromGitHub {
    owner = ""erans"";
    repo = ""hyprmon"";
    rev = ""v${version}"";
    hash = ""sha256-jZUtdOMmpd75CyjaXdrqXcYxcQ9q7G2YGBHoUUvycX8="";
  }",c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec
b692ac3877104534238eca8b5c6ddd561ad1a807,dockerfile,dockerfile,8.3.2,"fetchFromGitHub {
    owner = ""ocurrent"";
    repo = ""ocaml-dockerfile"";
    tag = version;
    hash = ""sha256-L4TjCf8SaNMxqkrr+AoL/Lx2oWgf2owJFs26lu68ejs="";
  }",c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec
69ad974f1ca533099f79a25d7c1c2e3e650e35bf,freifunk-meshviewer,freifunk-meshviewer,12.6.0,"fetchFromGitHub {
    owner = ""freifunk"";
    repo = ""meshviewer"";
    tag = ""v${finalAttrs.version}"";
    sha256 = ""sha256-h+0f6RwJip3V7XJ8q8eEov2k09wNwdHOJgR2XUZqkgw="";
  }",c12c63cd6c5eb34c7b4c3076c6a99e00fcab86ec
3fe6486b2ac0b76b392fbdbc8cb8149d6b09728b,timelength,timelength,3.0.2,"fetchFromGitHub {
    owner = ""EtorixDev"";
    repo = ""timelength"";
    tag = ""v${version}"";
    hash = ""sha256-iaAtDkx6jPPB7s+sTQsrfNFiwerSDZ+7y7C9oNNYEmg="";
  }",832e3b6db48508ae436c2c7bfc0cf914eac6938e
a79b5ca0c5f558b21bde933cf917cef2d1d374ba,0install-solver,0install-solver,2.18,"fetchFromGitHub {
    owner = ""0install"";
    repo = ""0install"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-CxADWMYZBPobs65jeyMQjqu3zmm2PgtNgI/jUsYUp8I="";
  }",832e3b6db48508ae436c2c7bfc0cf914eac6938e
d443501cb0c57c5604aef8c0bfb39c91ebadb440,pgit,pgit,1.1.0,"fetchFromGitHub {
    owner = ""picosh"";
    repo = ""pgit"";
    rev = ""v${finalAttrs.version}"";
    hash = ""sha256-81ZiaY973+mGnYbDX+6fhe9NTYjQhWsvdpW0v42pasw="";
  }",832e3b6db48508ae436c2c7bfc0cf914eac6938e
173b795a64cd2710a98be5636dc54922e8097ed4,code,code,0.2.188,"fetchFromGitHub {
    owner = ""just-every"";
    repo = ""code"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-xUhgA4poybzFehVgVWHKx1ejhncvYAnug2oxLwGNrk0="";
  }",832e3b6db48508ae436c2c7bfc0cf914eac6938e
6a92e489f85299d0177658a1a256401966543364,kitget,kitget,0.0.2,"fetchFromGitHub {
    owner = ""adamperkowski"";
    repo = ""kitget"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-i26nu5SkcPhqwh+/bw1rz7h8K2u+hhSsOGiLj3sF1RQ="";
  }",2dad7af78a183b6c486702c18af8a9544f298377
6f4198f4320d58ce04fb30ebfc10a267074c1577,tinycmmc,tinycmmc,0.1.0-unstable-2025-07-21,"fetchFromGitHub {
    owner = ""Grumbel"";
    repo = ""tinycmmc"";
    rev = ""caf1af301e388e97dca31ee7fdc12f17cff34f82"";
    sha256 = ""sha256-62ykvAIfOCXH+3bF1IkR+WukeJBLcYC/4Mv3ptqAxEM="";
  }",362791944032cb532aabbeed7887a441496d5e6e
a75588c6c505e6dc71b40154286f13601218ab0d,atuin-desktop,atuin-desktop,0.1.3,"fetchFromGitHub {
    owner = ""atuinsh"";
    repo = ""desktop"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-woYWWDJ2JeyghlRh5IKhPfDy4WmcAGlBJgjBPg1hHq8="";
  }",8b5c9dd8856f0c0cf46cc91f2c21c106a9d42e25
c52421c27184696ad7a86aa81191ba6d6734cff9,rapidcsv,rapidcsv,8.89,"fetchFromGitHub {
    owner = ""d99kris"";
    repo = ""rapidcsv"";
    rev = ""v${finalAttrs.version}"";
    hash = ""sha256-Xs9dNpOU6ZcbYX9AfkWkwMb/Bc7s2GTMUTDOBaO7VDM="";
  }",362791944032cb532aabbeed7887a441496d5e6e
32277fd18674bd9b9abd7add10ba3c19ad9548a5,ete-unwrapped,ete-unwrapped,0-unstable-2025-08-17,"fetchFromGitHub {
    owner = ""etfdevs"";
    repo = ""ETe"";
    rev = ""f6a9fda3b82c1ca8fd4536ae928571e93ff91fcc"";
    hash = ""sha256-oTFtUAgkDYtbcw66EFBBFMMUEYWSHYpTAFAv1izqsuo="";
  }",d7f52a7a640bc54c7bb414cca603835bf8dd4b10
6079ac3b0f42dfc91014803e1aa7303b6f7afbb6,python-path,python-path,0.1.3,"fetchPypi {
    pname = ""python_path"";
    inherit version;
    hash = ""sha256-ti2arB2k2u4/A27QiFMs+LaGZtOqEDVn3CK2U5MWyLM="";
  }",870493f9a8cb0b074ae5b411b2f232015db19a65
26d0328abbdd414202c0c76337c10a4dca638258,live-chart,live-chart,2.0.0,"fetchFromGitHub {
    owner = ""elementary"";
    repo = ""live-chart"";
    tag = finalAttrs.version;
    hash = ""sha256-X/wdmKw381Fkjcvj7k2AmA/nXWKFFNx5KDNxeWEiqzs="";
  }",bce5fe2bb998488d8e7e7856315f90496723793c
751be5e78052a47fc4bcf2e9201916bca7b0c9f1,tt-system-tools,tt-system-tools,1.4.0,"fetchFromGitHub {
    owner = ""tenstorrent"";
    repo = ""tt-system-tools"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-ZtEs1XRho/EJShAV6+8Db2wxCK2QQBuNp+TRqb+ZiM4="";
  }",0b96957fb614f693d0cee1bd65fbfc0e610df47f
a12a0bbab054ef8c2f8d11bf8394777202159ec7,swagger-ui-py,swagger-ui-py,25.7.1,"fetchFromGitHub {
    owner = ""PWZER"";
    repo = ""swagger-ui-py"";
    tag = ""v${version}"";
    hash = ""sha256-yPGt7EG8KvGoI7Unz0E7fn7nG9Ei/h8Q3TDKnuVVRkQ="";
  }",870493f9a8cb0b074ae5b411b2f232015db19a65
dcbdd66331ba18e0354183ef8df554ee3ed819d0,price-parser,price-parser,0.4.0,"fetchFromGitHub {
    owner = ""scrapinghub"";
    repo = ""price-parser"";
    tag = version;
    hash = ""sha256-9f/+Yw94SVvg9fl9zYR9YEMwAgKHwySG5cysPMomnA0="";
  }",ee4cd98afba682ca27242f2d7fdbd8583f6ef51a
f5ec4b277fd5f86bfcbcd91b47cce013e2f0bcf6,panzi-json-logic,panzi-json-logic,1.0.1,"fetchFromGitHub {
    owner = ""panzi"";
    repo = ""panzi-json-logic"";
    tag = ""v${version}"";
    hash = ""sha256-P34+7SckMtiCTZbdKsjztNam+/HWtcVQEnGPMoPBw3g="";
  }",ee4cd98afba682ca27242f2d7fdbd8583f6ef51a
8537a9ae4965d1c79e100b214fb2d7b0785d2b85,hledger-fmt,hledger-fmt,0.3.1,"fetchFromGitHub {
    owner = ""mondeja"";
    repo = ""hledger-fmt"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-5dPKSUJLxQ5WXZefuwr3wLhr3MNzy+dzpJkgKFU0/SE="";
  }",d7f52a7a640bc54c7bb414cca603835bf8dd4b10
bf2b7d4ddb2feb1a0ed63a65073b78dace5000dc,jiratui,jiratui,1.2.0,"fetchFromGitHub {
    owner = ""whyisdifficult"";
    repo = ""jiratui"";
    tag = ""v${version}"";
    hash = ""sha256-2Fxf1pH2HCKtaJ1RYxUPJSuOrTmoy4RBXCLKLQKpwds="";
  }",2dad7af78a183b6c486702c18af8a9544f298377
f655c05f894f7766f230ce46c2cb67b899865ac8,tsidp,tsidp,0.0.4,"fetchFromGitHub {
    owner = ""tailscale"";
    repo = ""tsidp"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-u6dQORtB4eNEFLlouuFV5oxedSN1fZ31YkZavfU1F0U="";
  }",e2642aa7d5a15eae586932a56f4294934f959c14
7869bf20c75e2e102376554c0930b91671939f75,smtp-user-enum,smtp-user-enum,0.7.0,"fetchFromGitHub {
    owner = ""cytopia"";
    repo = ""smtp-user-enum"";
    tag = version;
    hash = ""sha256-2GI//nv87H2zDkkgjAHSx2Zm2Sk0EpxmXQAN+I1K65I="";
  }",fb5cf53218b987f2703a5bbc292a030c0fe33443
cb8aa61a2b60574f091d5a703f0571fa14fa6391,trio-typing,trio-typing,0.10.0,"fetchFromGitHub {
    owner = ""python-trio"";
    repo = ""trio-typing"";
    tag = ""v${version}"";
    hash = ""sha256-6IhPdPj+bHzMyt3uyqfX2UOuCmV8lb6vmgdlc5+9/4g="";
  }",fb5cf53218b987f2703a5bbc292a030c0fe33443
e93b153b7d2cf7c4dfa64209369fdf3705d72a73,pydo,pydo,0.17.0,"fetchFromGitHub {
    owner = ""digitalocean"";
    repo = ""pydo"";
    tag = ""v${version}"";
    hash = ""sha256-Tge8geMR0aP/tUmsrGWdCUvA5tu6Y7KgZv4r5iRtRz8="";
  }",8b5c9dd8856f0c0cf46cc91f2c21c106a9d42e25
5aabe811772127c7f8bcfa096dde84821777a3cd,cruise,cruise,1.1.0,"fetchFromGitHub {
    owner = ""NucleoFusion"";
    repo = ""cruise"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-0xIugbLlKlMODbMvsFzQXjKNNGY61tF4P/0loPlfs6o="";
  }",d7f52a7a640bc54c7bb414cca603835bf8dd4b10
21bd89d4052d0abaa90b20923f3f777b990ff736,librespot-ma,librespot-ma,0.6.0-unstable-2025-08-10,"fetchFromGitHub {
    owner = ""music-assistant"";
    repo = ""librespot"";
    rev = ""accecb60a16334013c0c99a5ded553794ee871b7"";
    hash = ""sha256-vPiI8llXB6+ahX+iad/Ut81D3iZcTSVmYGDXXwApk/w="";
  }",647e5c14cbd5067f44ac86b74f014962df460840
aaf94dac7257b0ba852ff9172934707a13922b14,calceph,calceph,4.0.5,"fetchFromGitLab {
    domain = ""gitlab.obspm.fr"";
    owner = ""imcce_calceph"";
    repo = ""calceph"";
    tag = ""calceph_${builtins.replaceStrings [ ""."" ] [ ""_"" ] version}"";
    hash = ""sha256-V4Hh3FItBv3zYerNqNPeRJ5Afj3QTfdG3Ps5xeiDASg="";
  }",4c202d26483c5ccf3cb95e0053163facde9f047e
6c3c3951fb76343e5f8589db3ab0f82cea1d8f30,synchronizer,synchronizer,0.1,"fetchFromGitHub {
    owner = ""OCamlPro"";
    repo = ""synchronizer"";
    tag = version;
    hash = ""sha256-VlKqORXTXafT88GXHIYkz+A1VkEL3jP9SMqDdMyEdrw="";
  }",dc704e6102e76aad573f63b74c742cd96f8f1e6c
8d665b5b7aa29cd7a0235e9b129529a4090bd3d3,pluginval,pluginval,1.0.4,"fetchFromGitHub {
    owner = ""Tracktion"";
    repo = ""pluginval"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-j4Lb3pcw0931o63OvTTaIm2UzvYDIjmnaCXGvKB4gwM="";
    fetchSubmodules = true;
  }",6d7ec06d6868ac6d94c371458fc2391ded9ff13d
d20cfa8f5f4bfd576c6da5fca8b2b0c3ec4cb454,ctagdrc,ctagdrc,0.1.1,"fetchFromGitHub {
    owner = ""BillyDM"";
    repo = ""CTAGDRC"";
    tag = finalAttrs.version;
    hash = ""sha256-szBI8ESJz1B/JuGcZD8D53c1yJeUW1uK4GewQExtD9Q="";
    fetchSubmodules = true;
  }",88cef159e47c0dc56f151593e044453a39a6e547
a3542b9d27a6d0d26425fe878a7c9b9656c06334,samira,samira,0.5.1,"fetchFromGitHub {
    owner = ""jsnli"";
    repo = ""Samira"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-SZg4N9fm4+p2vROCx7BLdphHeWlFkQrjQETObwPP8H0="";
  }",d7f52a7a640bc54c7bb414cca603835bf8dd4b10
a0bf33115e5b7044bb93a48ece2b404b4e42ccb0,lacy,lacy,0.5.1,"fetchFromGitHub {
    owner = ""timothebot"";
    repo = ""lacy"";
    tag = ""v${finalAttrs.version}"";
    hash = ""sha256-blQPIw8Ct+TGRuy+ybYr9rdlfOZdvAbhsB8sfwugS/w="";
  }",ca77296380960cd497a765102eeb1356eb80fed0
39dafd799f38996f47927399c22e6be67ba1c3b5,moxnotify,moxnotify,0.1.0,"fetchFromGitHub {
    owner = ""mox-desktop"";
    repo = ""moxnotify"";
    rev = ""6726af08621072e0c95a147cf4ae63ea66c7e857"";
    hash = ""sha256-tTgY/813WaW3K8QKbj6qwCVKOAA8zMqy97Q7Z5qA0JM="";
  }",27ac93958969b5f3dccd654b402599cf3de633ac
